Country,State,City,DATE,Year,Month,Day,Hour,Precipitation,Cloudiness,Dew point,Temperature,Wind chill,Wind speed,Wind direction
Canada,Ontario,Timmins,20101102 22:00,2010,11,2,22,1018.2,273,9.1,15.2,14.9,4.3,161
Canada,Ontario,Timmins,20101102 23:00,2010,11,2,23,1018.2,256,9.1,14.7,14.2,4.4,169
Canada,Ontario,Timmins,20101103 00:00,2010,11,3,0,1018,260,9.1,14.2,13.6,4.5,181
Canada,Ontario,Timmins,20101103 01:00,2010,11,3,1,1018,276,9.1,13.7,13.2,4.4,184
Canada,Ontario,Timmins,20101103 02:00,2010,11,3,2,1018,297,9.1,13.3,12.7,4.3,189
Canada,Ontario,Timmins,20101103 03:00,2010,11,3,3,1017.9,315,9.1,12.9,12.3,4.3,193
Canada,Ontario,Timmins,20101103 04:00,2010,11,3,4,1017.9,307,9.1,12.7,11.9,4.2,192
Canada,Ontario,Timmins,20101103 05:00,2010,11,3,5,1018.1,320,9,12.4,11.6,4.1,190
Canada,Ontario,Timmins,20101103 06:00,2010,11,3,6,1018.5,329,9,12.1,11.3,4.1,183
Canada,Ontario,Timmins,20101103 07:00,2010,11,3,7,1018.8,351,8.9,11.9,11.1,4.1,192
Canada,Ontario,Timmins,20101103 08:00,2010,11,3,8,1019.4,374,9.4,13,12.3,4.2,186
Canada,Ontario,Timmins,20101103 09:00,2010,11,3,9,1019.9,364,9.6,14.7,14.1,5.1,187
Canada,Ontario,Timmins,20101103 10:00,2010,11,3,10,1020,347,9.4,16.3,15.9,5.5,186
Canada,Ontario,Timmins,20101103 11:00,2010,11,3,11,1019.8,330,9.4,17.8,17.4,5.7,197
Canada,Ontario,Timmins,20101103 12:00,2010,11,3,12,1019.2,317,9.2,18.9,18.6,5.8,197
Canada,Ontario,Timmins,20101103 13:00,2010,11,3,13,1018.1,281,8.9,19.9,19.6,5.8,204
Canada,Ontario,Timmins,20101103 14:00,2010,11,3,14,1017.4,264,8.8,20.4,20.3,5.8,201
Canada,Ontario,Timmins,20101103 15:00,2010,11,3,15,1016.9,229,8.7,20.8,20.6,5.9,193
Canada,Ontario,Timmins,20101103 16:00,2010,11,3,16,1016.9,253,8.6,20.7,20.5,5.7,177
Canada,Ontario,Timmins,20101103 17:00,2010,11,3,17,1016.9,231,8.7,19.8,19.6,5.2,159
Canada,Ontario,Timmins,20101103 18:00,2010,11,3,18,1017.1,227,8.9,18.1,17.8,4.4,139
Canada,Ontario,Timmins,20101103 19:00,2010,11,3,19,1017.5,238,9.1,16.9,16.6,4.2,131
Canada,Ontario,Timmins,20101103 20:00,2010,11,3,20,1017.8,252,9.1,16.3,15.9,4.3,143
Canada,Ontario,Timmins,20101103 21:00,2010,11,3,21,1018.1,253,9.1,15.6,15.2,4.4,150
Canada,Ontario,Timmins,20101103 22:00,2010,11,3,22,1018.3,273,9,15,14.6,4.3,161
Canada,Ontario,Timmins,20101103 23:00,2010,11,3,23,1018.3,254,9,14.4,13.9,4.5,170
Canada,Ontario,Timmins,20101104 00:00,2010,11,4,0,1018.2,262,8.9,13.9,13.3,4.5,184
Canada,Ontario,Timmins,20101104 01:00,2010,11,4,1,1018.2,276,8.9,13.4,12.8,4.4,186
Canada,Ontario,Timmins,20101104 02:00,2010,11,4,2,1018.2,297,8.9,13.1,12.3,4.3,190
Canada,Ontario,Timmins,20101104 03:00,2010,11,4,3,1018.1,319,8.8,12.7,11.9,4.3,194
Canada,Ontario,Timmins,20101104 04:00,2010,11,4,4,1018,309,8.8,12.4,11.6,4.2,191
Canada,Ontario,Timmins,20101104 05:00,2010,11,4,5,1018.3,327,8.8,12.2,11.3,4.2,192
Canada,Ontario,Timmins,20101104 06:00,2010,11,4,6,1018.6,331,8.8,11.9,11,4.1,188
Canada,Ontario,Timmins,20101104 07:00,2010,11,4,7,1019,362,8.7,11.7,10.8,4.1,194
Canada,Ontario,Timmins,20101104 08:00,2010,11,4,8,1019.6,385,9.3,12.7,12,4.2,185
Canada,Ontario,Timmins,20101104 09:00,2010,11,4,9,1020.1,374,9.4,14.4,13.8,5.1,188
Canada,Ontario,Timmins,20101104 10:00,2010,11,4,10,1020.1,362,9.3,16.1,15.6,5.5,186
Canada,Ontario,Timmins,20101104 11:00,2010,11,4,11,1020,345,9.2,17.5,17.1,5.6,196
Canada,Ontario,Timmins,20101104 12:00,2010,11,4,12,1019.3,331,9,18.7,18.3,5.8,196
Canada,Ontario,Timmins,20101104 13:00,2010,11,4,13,1018.3,296,8.8,19.6,19.3,5.8,203
Canada,Ontario,Timmins,20101104 14:00,2010,11,4,14,1017.5,282,8.7,20.2,19.9,5.8,200
Canada,Ontario,Timmins,20101104 15:00,2010,11,4,15,1017.1,249,8.6,20.5,20.3,5.8,191
Canada,Ontario,Timmins,20101104 16:00,2010,11,4,16,1017,267,8.5,20.4,20.2,5.7,175
Canada,Ontario,Timmins,20101104 17:00,2010,11,4,17,1017,249,8.6,19.6,19.3,5.2,159
Canada,Ontario,Timmins,20101104 18:00,2010,11,4,18,1017.2,246,8.8,17.8,17.5,4.4,141
Canada,Ontario,Timmins,20101104 19:00,2010,11,4,19,1017.6,256,9,16.7,16.3,4.2,134
Canada,Ontario,Timmins,20101104 20:00,2010,11,4,20,1017.9,265,9,16.1,15.7,4.3,145
Canada,Ontario,Timmins,20101104 21:00,2010,11,4,21,1018.2,268,8.9,15.4,14.9,4.4,150
Canada,Ontario,Timmins,20101104 22:00,2010,11,4,22,1018.4,288,8.9,14.8,14.3,4.4,161
Canada,Ontario,Timmins,20101104 23:00,2010,11,4,23,1018.4,263,8.9,14.2,13.7,4.5,171
Canada,Ontario,Timmins,20101105 00:00,2010,11,5,0,1018.3,273,8.9,13.7,13.1,4.6,184
Canada,Ontario,Timmins,20101105 01:00,2010,11,5,1,1018.2,290,8.8,13.3,12.6,4.3,186
Canada,Ontario,Timmins,20101105 02:00,2010,11,5,2,1018.2,301,8.8,12.9,12.1,4.3,190
Canada,Ontario,Timmins,20101105 03:00,2010,11,5,3,1018.1,328,8.8,12.6,11.8,4.3,194
Canada,Ontario,Timmins,20101105 04:00,2010,11,5,4,1018.1,323,8.8,12.3,11.4,4.2,192
Canada,Ontario,Timmins,20101105 05:00,2010,11,5,5,1018.3,331,8.7,12.1,11.2,4.2,195
Canada,Ontario,Timmins,20101105 06:00,2010,11,5,6,1018.6,342,8.7,11.8,10.8,4.1,189
Canada,Ontario,Timmins,20101105 07:00,2010,11,5,7,1019,381,8.7,11.7,10.7,4.1,193
Canada,Ontario,Timmins,20101105 08:00,2010,11,5,8,1019.6,393,9.2,12.6,11.7,4.2,185
Canada,Ontario,Timmins,20101105 09:00,2010,11,5,9,1020.1,383,9.4,14.3,13.6,5.1,189
Canada,Ontario,Timmins,20101105 10:00,2010,11,5,10,1020.2,368,9.3,15.8,15.3,5.5,187
Canada,Ontario,Timmins,20101105 11:00,2010,11,5,11,1020,359,9.2,17.3,16.8,5.7,198
Canada,Ontario,Timmins,20101105 12:00,2010,11,5,12,1019.4,340,8.9,18.4,18.1,5.8,198
Canada,Ontario,Timmins,20101105 13:00,2010,11,5,13,1018.3,310,8.8,19.3,19.1,5.8,205
Canada,Ontario,Timmins,20101105 14:00,2010,11,5,14,1017.6,293,8.6,19.9,19.7,5.8,202
Canada,Ontario,Timmins,20101105 15:00,2010,11,5,15,1017.2,256,8.6,20.3,20,5.9,193
Canada,Ontario,Timmins,20101105 16:00,2010,11,5,16,1017.1,278,8.4,20.2,19.9,5.7,178
Canada,Ontario,Timmins,20101105 17:00,2010,11,5,17,1017.1,260,8.4,19.3,19,5.2,160
Canada,Ontario,Timmins,20101105 18:00,2010,11,5,18,1017.3,264,8.6,17.5,17.2,4.4,142
Canada,Ontario,Timmins,20101105 19:00,2010,11,5,19,1017.8,272,8.8,16.4,16.1,4.3,132
Canada,Ontario,Timmins,20101105 20:00,2010,11,5,20,1018.1,274,8.8,15.8,15.3,4.3,143
Canada,Ontario,Timmins,20101105 21:00,2010,11,5,21,1018.4,277,8.7,15.1,14.7,4.4,150
Canada,Ontario,Timmins,20101105 22:00,2010,11,5,22,1018.6,286,8.7,14.5,13.9,4.4,161
Canada,Ontario,Timmins,20101105 23:00,2010,11,5,23,1018.6,257,8.7,14,13.3,4.5,174
Canada,Ontario,Timmins,20101106 00:00,2010,11,6,0,1018.5,269,8.7,13.4,12.7,4.5,187
Canada,Ontario,Timmins,20101106 01:00,2010,11,6,1,1018.4,291,8.6,13,12.2,4.3,190
Canada,Ontario,Timmins,20101106 02:00,2010,11,6,2,1018.4,295,8.6,12.6,11.8,4.2,192
Canada,Ontario,Timmins,20101106 03:00,2010,11,6,3,1018.4,324,8.5,12.3,11.4,4.3,196
Canada,Ontario,Timmins,20101106 04:00,2010,11,6,4,1018.3,322,8.5,12,11.1,4.2,194
Canada,Ontario,Timmins,20101106 05:00,2010,11,6,5,1018.6,334,8.4,11.8,10.8,4.2,198
Canada,Ontario,Timmins,20101106 06:00,2010,11,6,6,1018.9,346,8.4,11.5,10.5,4.1,192
Canada,Ontario,Timmins,20101106 07:00,2010,11,6,7,1019.3,387,8.4,11.4,10.3,4.1,198
Canada,Ontario,Timmins,20101106 08:00,2010,11,6,8,1019.8,399,8.9,12.3,11.3,4.2,188
Canada,Ontario,Timmins,20101106 09:00,2010,11,6,9,1020.3,388,9.2,14,13.2,5,190
Canada,Ontario,Timmins,20101106 10:00,2010,11,6,10,1020.4,365,9.1,15.6,15,5.5,187
Canada,Ontario,Timmins,20101106 11:00,2010,11,6,11,1020.2,359,9,17.1,16.6,5.7,197
Canada,Ontario,Timmins,20101106 12:00,2010,11,6,12,1019.6,344,8.8,18.2,17.8,5.8,198
Canada,Ontario,Timmins,20101106 13:00,2010,11,6,13,1018.5,314,8.7,19.1,18.8,5.7,205
Canada,Ontario,Timmins,20101106 14:00,2010,11,6,14,1017.7,302,8.5,19.7,19.5,5.7,201
Canada,Ontario,Timmins,20101106 15:00,2010,11,6,15,1017.3,265,8.4,20.1,19.8,5.8,191
Canada,Ontario,Timmins,20101106 16:00,2010,11,6,16,1017.2,283,8.3,19.9,19.7,5.6,178
Canada,Ontario,Timmins,20101106 17:00,2010,11,6,17,1017.2,273,8.3,19.1,18.8,5.1,159
Canada,Ontario,Timmins,20101106 18:00,2010,11,6,18,1017.4,278,8.5,17.3,16.9,4.4,143
Canada,Ontario,Timmins,20101106 19:00,2010,11,6,19,1017.9,280,8.7,16.3,15.8,4.2,133
Canada,Ontario,Timmins,20101106 20:00,2010,11,6,20,1018.2,287,8.7,15.6,15.2,4.2,144
Canada,Ontario,Timmins,20101106 21:00,2010,11,6,21,1018.4,289,8.6,14.9,14.5,4.3,152
Canada,Ontario,Timmins,20101106 22:00,2010,11,6,22,1018.7,292,8.6,14.3,13.8,4.3,162
Canada,Ontario,Timmins,20101106 23:00,2010,11,6,23,1018.7,266,8.6,13.8,13.2,4.4,174
Canada,Ontario,Timmins,20101107 00:00,2010,11,7,0,1018.6,275,8.5,13.3,12.6,4.5,187
Canada,Ontario,Timmins,20101107 01:00,2010,11,7,1,1018.5,290,8.4,12.8,12.1,4.3,191
Canada,Ontario,Timmins,20101107 02:00,2010,11,7,2,1018.4,297,8.4,12.5,11.7,4.2,192
Canada,Ontario,Timmins,20101107 03:00,2010,11,7,3,1018.3,321,8.3,12.2,11.2,4.2,194
Canada,Ontario,Timmins,20101107 04:00,2010,11,7,4,1018.3,324,8.3,11.9,10.9,4.2,193
Canada,Ontario,Timmins,20101107 05:00,2010,11,7,5,1018.5,341,8.3,11.6,10.6,4.1,196
Canada,Ontario,Timmins,20101107 06:00,2010,11,7,6,1018.8,351,8.3,11.4,10.3,4,192
Canada,Ontario,Timmins,20101107 07:00,2010,11,7,7,1019.2,393,8.3,11.2,10.2,4.1,197
Canada,Ontario,Timmins,20101107 08:00,2010,11,7,8,1019.8,402,8.8,12.2,11.2,4.2,188
Canada,Ontario,Timmins,20101107 09:00,2010,11,7,9,1020.3,398,9,13.8,13.1,5,190
Canada,Ontario,Timmins,20101107 10:00,2010,11,7,10,1020.3,372,8.9,15.4,14.9,5.5,188
Canada,Ontario,Timmins,20101107 11:00,2010,11,7,11,1020.2,361,8.8,16.9,16.5,5.7,198
Canada,Ontario,Timmins,20101107 12:00,2010,11,7,12,1019.5,346,8.6,18.1,17.7,5.7,201
Canada,Ontario,Timmins,20101107 13:00,2010,11,7,13,1018.4,319,8.4,19,18.7,5.7,207
Canada,Ontario,Timmins,20101107 14:00,2010,11,7,14,1017.7,304,8.3,19.7,19.4,5.7,203
Canada,Ontario,Timmins,20101107 15:00,2010,11,7,15,1017.2,269,8.2,19.9,19.7,5.8,192
Canada,Ontario,Timmins,20101107 16:00,2010,11,7,16,1017.2,288,8.1,19.8,19.6,5.6,181
Canada,Ontario,Timmins,20101107 17:00,2010,11,7,17,1017.2,275,8.2,18.9,18.7,5.2,160
Canada,Ontario,Timmins,20101107 18:00,2010,11,7,18,1017.4,284,8.3,17.2,16.8,4.4,143
Canada,Ontario,Timmins,20101107 19:00,2010,11,7,19,1017.9,289,8.5,16.2,15.8,4.2,133
Canada,Ontario,Timmins,20101107 20:00,2010,11,7,20,1018.1,290,8.5,15.5,15.1,4.2,144
Canada,Ontario,Timmins,20101107 21:00,2010,11,7,21,1018.4,286,8.4,14.9,14.4,4.4,153
Canada,Ontario,Timmins,20101107 22:00,2010,11,7,22,1018.6,283,8.4,14.3,13.7,4.4,162
Canada,Ontario,Timmins,20101107 23:00,2010,11,7,23,1018.6,257,8.4,13.7,13.1,4.5,177
Canada,Ontario,Timmins,20101108 00:00,2010,11,8,0,1018.6,267,8.3,13.2,12.4,4.5,191
Canada,Ontario,Timmins,20101108 01:00,2010,11,8,1,1018.5,282,8.2,12.7,11.9,4.4,196
Canada,Ontario,Timmins,20101108 02:00,2010,11,8,2,1018.5,290,8.2,12.3,11.5,4.3,199
Canada,Ontario,Timmins,20101108 03:00,2010,11,8,3,1018.4,318,8.2,12,11.1,4.3,200
Canada,Ontario,Timmins,20101108 04:00,2010,11,8,4,1018.3,324,8.1,11.7,10.7,4.3,200
Canada,Ontario,Timmins,20101108 05:00,2010,11,8,5,1018.6,339,8.1,11.4,10.4,4.2,205
Canada,Ontario,Timmins,20101108 06:00,2010,11,8,6,1018.9,351,8.1,11.2,10.1,4.1,202
Canada,Ontario,Timmins,20101108 07:00,2010,11,8,7,1019.3,399,8,11.1,9.9,4.2,210
Canada,Ontario,Timmins,20101108 08:00,2010,11,8,8,1019.9,405,8.4,11.9,11,4.2,201
Canada,Ontario,Timmins,20101108 09:00,2010,11,8,9,1020.3,399,8.7,13.6,12.8,5.1,193
Canada,Ontario,Timmins,20101108 10:00,2010,11,8,10,1020.5,373,8.6,15.2,14.6,5.5,191
Canada,Ontario,Timmins,20101108 11:00,2010,11,8,11,1020.3,362,8.5,16.7,16.2,5.7,201
Canada,Ontario,Timmins,20101108 12:00,2010,11,8,12,1019.6,345,8.3,17.9,17.4,5.8,205
Canada,Ontario,Timmins,20101108 13:00,2010,11,8,13,1018.6,324,8.1,18.7,18.4,5.8,211
Canada,Ontario,Timmins,20101108 14:00,2010,11,8,14,1017.8,311,8,19.4,19.1,5.8,208
Canada,Ontario,Timmins,20101108 15:00,2010,11,8,15,1017.4,282,7.9,19.7,19.4,5.8,196
Canada,Ontario,Timmins,20101108 16:00,2010,11,8,16,1017.3,297,7.8,19.6,19.3,5.7,184
Canada,Ontario,Timmins,20101108 17:00,2010,11,8,17,1017.4,286,7.8,18.6,18.3,5.1,156
Canada,Ontario,Timmins,20101108 18:00,2010,11,8,18,1017.6,288,8,16.9,16.6,4.4,137
Canada,Ontario,Timmins,20101108 19:00,2010,11,8,19,1018,294,8.1,15.9,15.4,4.3,127
Canada,Ontario,Timmins,20101108 20:00,2010,11,8,20,1018.3,296,8.1,15.2,14.7,4.2,136
Canada,Ontario,Timmins,20101108 21:00,2010,11,8,21,1018.6,289,8.1,14.6,14.1,4.3,149
Canada,Ontario,Timmins,20101108 22:00,2010,11,8,22,1018.9,284,8.1,14,13.4,4.4,160
Canada,Ontario,Timmins,20101108 23:00,2010,11,8,23,1018.9,256,8.1,13.4,12.7,4.4,179
Canada,Ontario,Timmins,20101109 00:00,2010,11,9,0,1018.8,265,7.9,12.9,12.1,4.4,193
Canada,Ontario,Timmins,20101109 01:00,2010,11,9,1,1018.7,281,7.9,12.4,11.6,4.3,201
Canada,Ontario,Timmins,20101109 02:00,2010,11,9,2,1018.7,287,7.8,12.1,11.2,4.3,203
Canada,Ontario,Timmins,20101109 03:00,2010,11,9,3,1018.6,316,7.8,11.7,10.8,4.2,207
Canada,Ontario,Timmins,20101109 04:00,2010,11,9,4,1018.6,320,7.8,11.4,10.3,4.2,206
Canada,Ontario,Timmins,20101109 05:00,2010,11,9,5,1018.8,337,7.7,11.1,10.1,4.2,213
Canada,Ontario,Timmins,20101109 06:00,2010,11,9,6,1019.1,345,7.7,10.9,9.7,4.1,202
Canada,Ontario,Timmins,20101109 07:00,2010,11,9,7,1019.5,401,7.6,10.7,9.6,4.1,212
Canada,Ontario,Timmins,20101109 08:00,2010,11,9,8,1020.1,406,8.1,11.6,10.6,4.2,206
Canada,Ontario,Timmins,20101109 09:00,2010,11,9,9,1020.5,401,8.4,13.3,12.4,5,190
Canada,Ontario,Timmins,20101109 10:00,2010,11,9,10,1020.7,381,8.3,14.9,14.2,5.4,186
Canada,Ontario,Timmins,20101109 11:00,2010,11,9,11,1020.5,370,8.2,16.4,15.9,5.6,198
Canada,Ontario,Timmins,20101109 12:00,2010,11,9,12,1019.8,348,8,17.6,17.2,5.8,204
Canada,Ontario,Timmins,20101109 13:00,2010,11,9,13,1018.7,327,7.8,18.5,18.2,5.7,206
Canada,Ontario,Timmins,20101109 14:00,2010,11,9,14,1017.9,316,7.7,19.2,18.9,5.7,205
Canada,Ontario,Timmins,20101109 15:00,2010,11,9,15,1017.5,292,7.6,19.4,19.2,5.7,189
Canada,Ontario,Timmins,20101109 16:00,2010,11,9,16,1017.4,298,7.5,19.3,19.1,5.6,177
Canada,Ontario,Timmins,20101109 17:00,2010,11,9,17,1017.5,286,7.6,18.4,18.2,5.1,153
Canada,Ontario,Timmins,20101109 18:00,2010,11,9,18,1017.7,297,7.7,16.7,16.3,4.3,136
Canada,Ontario,Timmins,20101109 19:00,2010,11,9,19,1018.2,305,7.8,15.7,15.2,4.2,126
Canada,Ontario,Timmins,20101109 20:00,2010,11,9,20,1018.4,300,7.8,15,14.5,4.2,137
Canada,Ontario,Timmins,20101109 21:00,2010,11,9,21,1018.7,295,7.8,14.4,13.8,4.2,148
Canada,Ontario,Timmins,20101109 22:00,2010,11,9,22,1018.9,289,7.8,13.8,13.2,4.3,159
Canada,Ontario,Timmins,20101109 23:00,2010,11,9,23,1018.9,260,7.8,13.2,12.5,4.3,175
Canada,Ontario,Timmins,20101110 00:00,2010,11,10,0,1018.9,270,7.7,12.7,11.9,4.3,191
Canada,Ontario,Timmins,20101110 01:00,2010,11,10,1,1018.8,285,7.7,12.2,11.3,4.2,195
Canada,Ontario,Timmins,20101110 02:00,2010,11,10,2,1018.7,294,7.6,11.9,10.9,4.2,197
Canada,Ontario,Timmins,20101110 03:00,2010,11,10,3,1018.7,326,7.6,11.5,10.5,4.2,201
Canada,Ontario,Timmins,20101110 04:00,2010,11,10,4,1018.6,333,7.6,11.2,10.1,4.2,199
Canada,Ontario,Timmins,20101110 05:00,2010,11,10,5,1018.8,344,7.5,10.9,9.8,4.1,204
Canada,Ontario,Timmins,20101110 06:00,2010,11,10,6,1019.1,350,7.5,10.7,9.6,4,193
Canada,Ontario,Timmins,20101110 07:00,2010,11,10,7,1019.5,393,7.4,10.6,9.3,4.1,198
Canada,Ontario,Timmins,20101110 08:00,2010,11,10,8,1020,407,7.9,11.4,10.4,4.2,191
Canada,Ontario,Timmins,20101110 09:00,2010,11,10,9,1020.5,402,8.2,13.1,12.2,5,184
Canada,Ontario,Timmins,20101110 10:00,2010,11,10,10,1020.6,382,8.1,14.8,14.1,5.3,183
Canada,Ontario,Timmins,20101110 11:00,2010,11,10,11,1020.4,378,8.1,16.3,15.7,5.6,195
Canada,Ontario,Timmins,20101110 12:00,2010,11,10,12,1019.7,347,7.9,17.6,17.1,5.7,201
Canada,Ontario,Timmins,20101110 13:00,2010,11,10,13,1018.6,330,7.7,18.4,18.1,5.6,202
Canada,Ontario,Timmins,20101110 14:00,2010,11,10,14,1017.8,321,7.6,19.1,18.8,5.7,200
Canada,Ontario,Timmins,20101110 15:00,2010,11,10,15,1017.4,298,7.5,19.4,19.2,5.7,188
Canada,Ontario,Timmins,20101110 16:00,2010,11,10,16,1017.3,303,7.4,19.3,19,5.5,176
Canada,Ontario,Timmins,20101110 17:00,2010,11,10,17,1017.4,288,7.6,18.3,18.1,5,159
Canada,Ontario,Timmins,20101110 18:00,2010,11,10,18,1017.6,297,7.7,16.6,16.2,4.2,143
Canada,Ontario,Timmins,20101110 19:00,2010,11,10,19,1018,305,7.8,15.6,15.2,4.1,134
Canada,Ontario,Timmins,20101110 20:00,2010,11,10,20,1018.3,294,7.8,14.9,14.4,4.2,142
Canada,Ontario,Timmins,20101110 21:00,2010,11,10,21,1018.6,292,7.8,14.3,13.8,4.2,150
Canada,Ontario,Timmins,20101110 22:00,2010,11,10,22,1018.8,286,7.8,13.7,13.1,4.3,160
Canada,Ontario,Timmins,20101110 23:00,2010,11,10,23,1018.8,265,7.7,13.2,12.4,4.3,173
Canada,Ontario,Timmins,20101111 00:00,2010,11,11,0,1018.7,282,7.7,12.6,11.8,4.3,187
Canada,Ontario,Timmins,20101111 01:00,2010,11,11,1,1018.6,296,7.6,12.2,11.3,4.2,194
Canada,Ontario,Timmins,20101111 02:00,2010,11,11,2,1018.5,303,7.6,11.9,10.9,4.2,195
Canada,Ontario,Timmins,20101111 03:00,2010,11,11,3,1018.5,336,7.6,11.5,10.5,4.2,197
Canada,Ontario,Timmins,20101111 04:00,2010,11,11,4,1018.4,333,7.6,11.2,10.1,4.2,197
Canada,Ontario,Timmins,20101111 05:00,2010,11,11,5,1018.6,339,7.5,10.9,9.8,4.1,198
Canada,Ontario,Timmins,20101111 06:00,2010,11,11,6,1018.9,352,7.4,10.7,9.6,4,188
Canada,Ontario,Timmins,20101111 07:00,2010,11,11,7,1019.3,406,7.4,10.6,9.3,4.1,192
Canada,Ontario,Timmins,20101111 08:00,2010,11,11,8,1019.8,414,7.9,11.4,10.3,4.2,187
Canada,Ontario,Timmins,20101111 09:00,2010,11,11,9,1020.3,413,8.2,13.1,12.2,4.9,182
Canada,Ontario,Timmins,20101111 10:00,2010,11,11,10,1020.4,388,8.2,14.7,14.1,5.3,182
Canada,Ontario,Timmins,20101111 11:00,2010,11,11,11,1020.2,382,8.1,16.2,15.7,5.6,193
Canada,Ontario,Timmins,20101111 12:00,2010,11,11,12,1019.5,362,8,17.4,17,5.7,199
Canada,Ontario,Timmins,20101111 13:00,2010,11,11,13,1018.5,343,7.8,18.3,18.1,5.6,199
Canada,Ontario,Timmins,20101111 14:00,2010,11,11,14,1017.7,334,7.7,19,18.8,5.6,199
Canada,Ontario,Timmins,20101111 15:00,2010,11,11,15,1017.3,314,7.7,19.3,19.1,5.7,185
Canada,Ontario,Timmins,20101111 16:00,2010,11,11,16,1017.2,314,7.6,19.2,18.9,5.5,176
Canada,Ontario,Timmins,20101111 17:00,2010,11,11,17,1017.3,299,7.7,18.2,17.9,5,161
Canada,Ontario,Timmins,20101111 18:00,2010,11,11,18,1017.5,312,7.8,16.6,16.2,4.2,145
Canada,Ontario,Timmins,20101111 19:00,2010,11,11,19,1017.9,307,7.9,15.6,15.1,4.1,137
Canada,Ontario,Timmins,20101111 20:00,2010,11,11,20,1018.2,298,7.9,14.9,14.4,4.2,144
Canada,Ontario,Timmins,20101111 21:00,2010,11,11,21,1018.5,301,7.9,14.2,13.7,4.2,152
Canada,Ontario,Timmins,20101111 22:00,2010,11,11,22,1018.7,298,7.8,13.7,13.1,4.3,160
Canada,Ontario,Timmins,20101111 23:00,2010,11,11,23,1018.7,276,7.8,13.2,12.4,4.3,172
Canada,Ontario,Timmins,20101112 00:00,2010,11,12,0,1018.6,297,7.7,12.7,11.9,4.3,187
Canada,Ontario,Timmins,20101112 01:00,2010,11,12,1,1018.5,307,7.7,12.2,11.4,4.2,192
Canada,Ontario,Timmins,20101112 02:00,2010,11,12,2,1018.5,313,7.6,11.9,10.9,4.2,194
Canada,Ontario,Timmins,20101112 03:00,2010,11,12,3,1018.4,353,7.6,11.5,10.5,4.2,196
Canada,Ontario,Timmins,20101112 04:00,2010,11,12,4,1018.4,347,7.6,11.2,10.1,4.2,197
Canada,Ontario,Timmins,20101112 05:00,2010,11,12,5,1018.6,360,7.5,10.9,9.9,4.1,198
Canada,Ontario,Timmins,20101112 06:00,2010,11,12,6,1018.8,374,7.5,10.7,9.6,4,190
Canada,Ontario,Timmins,20101112 07:00,2010,11,12,7,1019.2,423,7.4,10.6,9.3,4.1,194
Canada,Ontario,Timmins,20101112 08:00,2010,11,12,8,1019.8,413,7.9,11.3,10.3,4.2,187
Canada,Ontario,Timmins,20101112 09:00,2010,11,12,9,1020.2,412,8.2,13.1,12.1,5,183
Canada,Ontario,Timmins,20101112 10:00,2010,11,12,10,1020.4,395,8.2,14.6,13.9,5.3,183
Canada,Ontario,Timmins,20101112 11:00,2010,11,12,11,1020.2,382,8.1,16.1,15.6,5.6,195
Canada,Ontario,Timmins,20101112 12:00,2010,11,12,12,1019.5,364,7.9,17.3,16.9,5.7,200
Canada,Ontario,Timmins,20101112 13:00,2010,11,12,13,1018.5,341,7.8,18.2,17.9,5.7,199
Canada,Ontario,Timmins,20101112 14:00,2010,11,12,14,1017.7,333,7.7,18.9,18.7,5.6,196
Canada,Ontario,Timmins,20101112 15:00,2010,11,12,15,1017.3,307,7.6,19.2,18.9,5.6,186
Canada,Ontario,Timmins,20101112 16:00,2010,11,12,16,1017.2,305,7.5,19.1,18.8,5.5,176
Canada,Ontario,Timmins,20101112 17:00,2010,11,12,17,1017.3,292,7.6,18.1,17.8,5,162
Canada,Ontario,Timmins,20101112 18:00,2010,11,12,18,1017.5,311,7.7,16.4,16.1,4.3,145
Canada,Ontario,Timmins,20101112 19:00,2010,11,12,19,1018,301,7.8,15.4,15,4.2,137
Canada,Ontario,Timmins,20101112 20:00,2010,11,12,20,1018.3,298,7.8,14.7,14.2,4.2,145
Canada,Ontario,Timmins,20101112 21:00,2010,11,12,21,1018.6,298,7.7,14.1,13.6,4.2,154
Canada,Ontario,Timmins,20101112 22:00,2010,11,12,22,1018.8,294,7.7,13.5,12.9,4.3,162
Canada,Ontario,Timmins,20101112 23:00,2010,11,12,23,1018.8,274,7.6,13,12.3,4.3,175
Canada,Ontario,Timmins,20101113 00:00,2010,11,13,0,1018.7,302,7.6,12.5,11.7,4.3,189
Canada,Ontario,Timmins,20101113 01:00,2010,11,13,1,1018.6,306,7.6,12.1,11.1,4.3,195
Canada,Ontario,Timmins,20101113 02:00,2010,11,13,2,1018.6,315,7.5,11.7,10.8,4.2,197
Canada,Ontario,Timmins,20101113 03:00,2010,11,13,3,1018.5,353,7.4,11.3,10.3,4.2,200
Canada,Ontario,Timmins,20101113 04:00,2010,11,13,4,1018.5,350,7.5,11.1,9.9,4.2,199
Canada,Ontario,Timmins,20101113 05:00,2010,11,13,5,1018.7,369,7.4,10.8,9.6,4.1,199
Canada,Ontario,Timmins,20101113 06:00,2010,11,13,6,1018.9,381,7.4,10.6,9.3,4,192
Canada,Ontario,Timmins,20101113 07:00,2010,11,13,7,1019.4,429,7.3,10.4,9.2,4.1,195
Canada,Ontario,Timmins,20101113 08:00,2010,11,13,8,1019.9,416,7.8,11.2,10.1,4.2,188
